split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
val,Pearce,2,,,-6.463,-10.975,-0.353,5.159,,-3.087,-4.608,-0.404,7.207,9.259,,,,
val,Pearce,0,,,-1.122,-0.068,-2.976,1.085,,-3.082,-13.270,-2.991,13.346,13.681,,,,
val,Pearce,2,,,-3.049,-0.686,-0.369,0.287,,-3.144,-10.454,-0.390,9.769,9.769,,,,
val,Pearce,0,,,-3.103,-8.605,-3.009,0.528,,-2.832,-17.407,-2.962,8.807,9.020,,,,
val,Pearce,2,,,-3.144,-10.454,-0.390,2.363,,1.700,-8.527,-0.401,5.213,12.505,,,,
val,Pearce,2,,,-6.463,-10.975,-0.353,5.159,,0.506,2.812,-0.300,15.449,18.640,,,,
val,Pearce,2,,,0.649,0.889,-0.341,2.127,,0.168,-8.926,-0.402,9.827,11.620,,,,
val,Pearce,2,,,-3.049,-0.686,-0.369,0.287,,-2.093,-8.845,-0.410,8.216,9.062,,,,
val,Pearce,2,,,-3.112,-6.620,-0.401,1.924,,-1.018,0.003,-0.365,6.947,9.386,,,,
val,Pearce,2,,,-3.108,-1.594,-0.382,4.662,,-1.264,-6.577,-0.402,5.314,10.529,,,,
val,Pearce,2,,,0.837,-1.926,-0.379,0.422,,1.806,-7.257,-0.383,5.419,14.075,,,,
val,Pearce,2,,,-5.194,-8.499,-0.379,5.828,,1.003,-0.412,-0.362,10.189,15.179,,,,
val,Pearce,2,,,-3.137,-12.175,-0.382,2.429,,-1.895,2.655,-0.314,14.882,15.000,,,,
val,Pearce,0,,,-2.234,-1.301,-2.987,1.367,,-3.076,-7.748,-3.010,6.502,6.502,,,,
val,Pearce,2,,,0.506,2.812,-0.300,2.222,,0.168,-8.926,-0.402,11.744,13.550,,,,
val,Pearce,2,,,-3.807,-16.731,-0.372,5.869,,0.168,-8.926,-0.402,8.759,11.257,,,,
val,Pearce,2,,,-4.168,-8.293,-0.389,0.285,,1.806,-7.257,-0.383,6.063,10.504,,,,
val,Pearce,2,,,-3.751,-14.770,-0.724,4.377,,-1.208,-10.416,-0.402,5.053,8.558,,,,
val,Pearce,2,,,-4.168,-8.293,-0.389,0.285,,-3.060,0.372,-0.346,8.735,10.315,,,,
val,Pearce,2,,,-5.122,-10.513,-0.373,1.287,,-3.103,-3.058,-0.402,7.724,9.391,,,,
val,Pearce,2,,,-3.144,-10.454,-0.390,2.363,,-1.311,-2.977,-0.402,7.698,8.662,,,,
val,Pearce,2,,,-3.144,-10.454,-0.390,2.363,,-1.895,2.655,-0.314,13.169,13.280,,,,
val,Pearce,2,,,-5.122,-10.513,-0.373,1.287,,-1.307,-2.009,-0.393,9.321,11.388,,,,
val,Pearce,2,,,-3.807,-16.731,-0.372,5.869,,-1.288,-7.996,-0.402,9.091,9.951,,,,
val,Pearce,2,,,1.593,-3.993,-0.378,4.633,,0.168,-8.926,-0.402,5.134,10.914,,,,
val,Pearce,2,,,-5.068,-9.578,-0.381,1.825,,-0.121,-6.329,-0.394,5.918,9.469,,,,
val,Pearce,2,,,-3.087,-4.608,-0.404,4.403,,1.806,-7.257,-0.383,5.563,13.705,,,,
val,Pearce,2,,,-3.137,-12.175,-0.382,2.429,,0.506,2.812,-0.300,15.424,17.184,,,,
val,Pearce,2,,,-3.137,-12.175,-0.382,2.429,,-0.121,-6.329,-0.394,6.577,10.368,,,,
val,Pearce,2,,,-3.137,-12.175,-0.382,2.429,,0.649,0.889,-0.341,13.601,15.255,,,,
val,Pearce,2,,,-4.168,-8.293,-0.389,0.285,,-1.307,-2.009,-0.393,6.905,8.883,,,,
val,Pearce,2,,,-6.463,-10.975,-0.353,5.159,,-1.311,-2.977,-0.402,9.514,11.838,,,,
val,Pearce,2,,,-4.970,-11.815,-0.359,0.353,,-1.018,0.003,-0.365,12.462,14.708,,,,
val,Pearce,0,,,-1.122,-0.068,-2.976,1.085,,-3.103,-8.605,-3.009,8.763,9.015,,,,
val,Pearce,0,,,-3.096,-11.046,-3.006,0.541,,-3.117,-16.725,-2.976,5.679,5.841,,,,
val,Pearce,2,,,-4.970,-11.815,-0.359,0.353,,-1.364,-1.023,-0.389,11.379,13.677,,,,
val,Pearce,2,,,-3.049,-0.686,-0.369,0.287,,-1.208,-10.416,-0.402,9.903,10.573,,,,
val,Pearce,2,,,-3.079,-8.758,-0.394,1.678,,-1.018,0.003,-0.365,9.001,9.950,,,,
val,Pearce,0,,,-3.271,-2.722,-2.989,0.271,,-2.886,-18.331,-2.887,15.613,15.791,,,,
val,Pearce,2,,,-1.909,0.770,-0.349,0.707,,-1.288,-7.996,-0.402,8.788,8.831,,,,
val,Pearce,2,,,-1.311,-2.977,-0.402,5.047,,-1.703,-12.054,-0.386,9.085,9.085,,,,
val,Pearce,2,,,-5.068,-9.578,-0.381,1.825,,-3.060,0.372,-0.346,10.150,11.884,,,,
val,Pearce,2,,,-1.307,-2.009,-0.393,0.004,,-1.703,-12.054,-0.386,10.053,10.053,,,,
val,Pearce,2,,,0.506,2.812,-0.300,2.222,,1.700,-8.527,-0.401,11.403,14.436,,,,
val,Pearce,2,,,0.649,0.889,-0.341,2.127,,1.806,-7.257,-0.383,8.227,11.254,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,0.775,9.389,0.079,6.259,6.259,,,,
train,Sunshine,2,,,3.546,0.559,-2.931,5.446,,2.558,14.618,-2.589,14.098,14.203,,,,
train,Sunshine,0,,,0.775,9.389,0.079,0.291,,6.652,5.988,0.058,6.790,14.219,,,,
train,Sunshine,0,,,2.673,12.302,0.072,0.062,,0.743,6.238,0.089,6.364,7.875,,,,
train,Sunshine,0,,,2.673,12.302,0.072,0.062,,4.583,6.349,0.091,6.252,7.394,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,2.707,6.850,0.080,7.369,7.470,,,,
train,Sunshine,2,,,2.662,2.060,-3.347,5.631,,2.558,14.618,-2.589,12.581,12.592,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,4.583,6.349,0.091,10.177,11.509,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,3.118,4.588,0.085,9.663,9.744,,,,
train,Sunshine,2,,,2.686,8.540,-2.593,0.477,,2.558,14.618,-2.589,6.080,6.080,,,,
train,Sunshine,0,,,-2.151,14.090,0.101,6.195,,-3.690,4.641,0.102,9.574,12.786,,,,
train,Sunshine,0,,,0.169,4.776,0.090,0.243,,5.500,6.405,0.055,5.575,20.089,,,,
train,Sunshine,0,,,2.635,9.581,0.070,0.365,,0.169,4.776,0.090,5.401,12.089,,,,
train,Sunshine,2,,,2.702,5.420,-2.750,1.657,,2.558,14.618,-2.589,9.200,9.200,,,,
train,Sunshine,0,,,2.643,10.585,0.071,1.516,,-1.786,4.881,0.102,7.222,13.107,,,,
train,Sunshine,0,,,-1.786,4.881,0.102,1.824,,4.583,6.349,0.091,6.536,18.784,,,,
train,Sunshine,0,,,-1.872,6.666,0.094,1.012,,3.320,5.911,0.083,5.247,16.043,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,2.704,7.506,0.079,8.445,8.911,,,,
train,Sunshine,0,,,2.673,12.302,0.072,0.062,,-1.872,6.666,0.094,7.240,9.602,,,,
train,Sunshine,0,,,-1.786,4.881,0.102,1.824,,3.320,5.911,0.083,5.209,17.830,,,,
train,Sunshine,0,,,0.855,12.294,0.069,5.018,,-1.786,4.881,0.102,7.869,9.571,,,,
train,Sunshine,3,,,-2.862,1.550,-0.302,5.708,,4.033,-0.261,-0.271,7.130,16.983,,,,
train,Sunshine,3,,,-0.798,0.095,-0.279,1.510,,3.933,1.754,-0.280,5.014,8.955,,,,
train,Sunshine,2,,,2.662,2.060,-3.347,5.631,,2.686,8.540,-2.593,6.523,6.523,,,,
train,Sunshine,0,,,0.775,9.389,0.079,0.291,,3.118,4.588,0.085,5.342,12.451,,,,
train,Sunshine,2,,,2.702,5.420,-2.750,1.657,,2.739,13.346,-2.595,7.927,7.927,,,,
train,Sunshine,0,,,-3.994,8.968,0.088,5.038,,-3.324,14.049,0.080,5.125,5.125,,,,
train,Sunshine,0,,,-1.437,15.348,0.093,6.045,,-3.871,7.497,0.098,8.219,8.528,,,,
train,Sunshine,0,,,0.855,12.294,0.069,5.018,,3.118,4.588,0.085,8.031,9.545,,,,
train,Sunshine,0,,,0.492,13.593,0.073,4.721,,2.707,6.850,0.080,7.097,8.619,,,,
train,Sunshine,2,,,2.600,3.733,-2.946,5.222,,-0.766,14.531,-2.595,11.316,14.216,,,,
train,Sunshine,0,,,0.492,13.593,0.073,4.721,,0.759,8.084,0.078,5.515,5.515,,,,
train,Sunshine,0,,,0.743,6.238,0.089,1.133,,2.686,11.364,0.073,5.482,8.813,,,,
train,Sunshine,0,,,-1.786,4.881,0.102,1.824,,5.500,6.405,0.055,7.444,22.110,,,,
train,Sunshine,0,,,-3.994,8.968,0.088,5.038,,-2.100,14.069,0.101,5.441,8.548,,,,
train,Sunshine,0,,,1.772,12.272,0.070,4.652,,0.743,6.238,0.089,6.122,6.974,,,,
train,Sunshine,0,,,-3.764,6.022,0.094,4.229,,-2.100,14.069,0.101,8.217,11.415,,,,
train,Sunshine,0,,,2.673,12.302,0.072,0.062,,-1.786,4.881,0.102,8.658,11.389,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,2.704,7.506,0.079,6.717,6.814,,,,
train,Sunshine,0,,,-3.871,7.497,0.098,4.261,,-3.324,14.049,0.080,6.574,6.574,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,4.583,6.349,0.091,8.266,9.412,,,,
train,Sunshine,0,,,-0.917,10.392,0.094,0.065,,-1.786,4.881,0.102,5.579,10.374,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,2.635,9.581,0.070,6.447,6.836,,,,
train,Sunshine,0,,,-3.871,7.497,0.098,4.261,,-2.816,14.040,0.079,6.627,6.627,,,,
train,Sunshine,3,,,-1.978,1.602,-0.272,4.816,,2.944,3.098,-0.286,5.145,6.792,,,,
train,Sunshine,0,,,1.772,12.272,0.070,4.652,,0.169,4.776,0.090,7.666,8.466,,,,
train,Sunshine,0,,,0.775,9.389,0.079,0.291,,5.500,6.405,0.055,5.588,15.445,,,,
train,Sunshine,2,,,2.600,3.733,-2.946,5.222,,2.676,9.895,-2.595,6.172,6.172,,,,
train,Sunshine,0,,,0.811,11.193,0.076,1.038,,-1.872,6.666,0.094,5.261,6.682,,,,
train,Sunshine,2,,,3.588,1.819,-3.215,1.691,,2.722,11.289,-2.598,9.530,11.343,,,,
train,Sunshine,0,,,-1.369,8.020,0.094,5.014,,5.500,6.405,0.055,7.056,18.879,,,,
train,Sunshine,0,,,0.855,12.294,0.069,5.018,,0.743,6.238,0.089,6.057,6.057,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,2.643,10.585,0.071,5.518,5.832,,,,
train,Sunshine,0,,,0.811,11.193,0.076,1.038,,6.652,5.988,0.058,7.824,12.415,,,,
train,Sunshine,0,,,0.811,11.193,0.076,1.038,,3.320,5.911,0.083,5.848,9.361,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,-1.872,6.666,0.094,8.420,11.620,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,-1.369,8.020,0.094,6.987,10.176,,,,
train,Sunshine,2,,,3.588,1.819,-3.215,1.691,,3.906,13.877,-3.033,12.063,14.753,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,-1.786,4.881,0.102,10.982,12.922,,,,
train,Sunshine,0,,,-2.151,14.090,0.101,6.195,,-3.764,6.022,0.094,8.228,11.421,,,,
train,Sunshine,0,,,2.686,11.364,0.073,1.428,,6.652,5.988,0.058,6.681,8.557,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,-1.786,4.881,0.102,10.013,13.407,,,,
train,Sunshine,0,,,0.743,6.238,0.089,1.133,,6.652,5.988,0.058,5.914,17.370,,,,
train,Sunshine,2,,,3.546,0.559,-2.931,5.446,,3.906,13.877,-3.033,13.323,14.288,,,,
train,Sunshine,3,,,10.985,11.316,-0.875,3.013,,5.542,11.158,-0.496,5.458,6.415,,,,
train,Sunshine,0,,,0.759,8.084,0.078,0.328,,5.500,6.405,0.055,5.029,16.750,,,,
train,Sunshine,2,,,2.662,2.060,-3.347,5.631,,-0.766,14.531,-2.595,12.956,15.917,,,,
train,Sunshine,0,,,-1.437,15.348,0.093,6.045,,-3.994,8.968,0.088,6.873,7.108,,,,
train,Sunshine,3,,,-3.628,3.194,-0.298,4.831,,4.033,-0.261,-0.271,8.404,15.170,,,,
train,Sunshine,0,,,0.759,8.084,0.078,0.328,,6.652,5.988,0.058,6.255,15.524,,,,
train,Sunshine,0,,,0.855,12.294,0.069,5.018,,2.704,7.506,0.079,5.132,6.614,,,,
train,Sunshine,2,,,2.702,5.420,-2.750,1.657,,-0.766,14.531,-2.595,9.750,12.526,,,,
train,Sunshine,2,,,3.588,1.819,-3.215,1.691,,-0.766,14.531,-2.595,13.452,18.001,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,2.694,8.603,0.047,5.628,5.717,,,,
train,Sunshine,3,,,-1.978,1.602,-0.272,4.816,,3.933,1.754,-0.280,5.914,8.461,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,0.759,8.084,0.078,7.562,7.562,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,3.320,5.911,0.083,8.383,8.458,,,,
train,Sunshine,0,,,-0.917,10.392,0.094,0.065,,3.118,4.588,0.085,7.069,12.552,,,,
train,Sunshine,0,,,0.855,12.294,0.069,5.018,,2.707,6.850,0.080,5.750,7.271,,,,
train,Sunshine,2,,,2.690,6.939,-2.592,1.517,,2.739,13.346,-2.595,6.407,6.407,,,,
train,Sunshine,0,,,-1.369,8.020,0.094,5.014,,3.320,5.911,0.083,5.142,14.599,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,2.694,8.603,0.047,7.393,7.814,,,,
train,Sunshine,2,,,2.690,6.939,-2.592,1.517,,1.060,15.296,-2.582,8.515,9.324,,,,
train,Sunshine,0,,,0.492,13.593,0.073,4.721,,-1.369,8.020,0.094,5.876,7.645,,,,
train,Sunshine,2,,,3.546,0.559,-2.931,5.446,,1.060,15.296,-2.582,14.950,15.847,,,,
train,Sunshine,0,,,0.811,11.193,0.076,1.038,,-1.786,4.881,0.102,6.825,8.470,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,0.759,8.084,0.078,6.206,8.046,,,,
train,Sunshine,0,,,0.492,13.593,0.073,4.721,,0.169,4.776,0.090,8.823,8.866,,,,
train,Sunshine,0,,,-1.872,6.666,0.094,1.012,,5.500,6.405,0.055,7.376,20.323,,,,
train,Sunshine,0,,,2.686,11.364,0.073,1.428,,3.118,4.588,0.085,6.790,6.790,,,,
train,Sunshine,2,,,3.546,0.559,-2.931,5.446,,2.722,11.289,-2.598,10.767,10.877,,,,
train,Sunshine,2,,,2.702,5.420,-2.750,1.657,,2.744,12.229,-2.594,6.811,6.811,,,,
train,Sunshine,0,,,0.492,13.593,0.073,4.721,,5.500,6.405,0.055,8.760,13.888,,,,
train,Sunshine,2,,,2.690,6.939,-2.592,1.517,,3.906,13.877,-3.033,7.057,7.762,,,,
train,Sunshine,0,,,0.855,12.294,0.069,5.018,,-1.872,6.666,0.094,6.253,7.784,,,,
train,Sunshine,2,,,3.588,1.819,-3.215,1.691,,2.744,12.229,-2.594,10.463,12.281,,,,
train,Sunshine,0,,,0.855,12.294,0.069,5.018,,3.320,5.911,0.083,6.843,8.259,,,,
train,Sunshine,0,,,2.643,10.585,0.071,1.516,,3.118,4.588,0.085,6.016,6.016,,,,
train,Sunshine,2,,,2.662,2.060,-3.347,5.631,,2.739,13.346,-2.595,11.311,11.314,,,,
train,Sunshine,0,,,-1.369,8.020,0.094,5.014,,6.652,5.988,0.058,8.275,17.653,,,,
train,Globe,0,,,-1.977,2.575,-0.448,0.682,,-6.723,0.148,-0.448,5.330,5.636,,,,
train,Globe,0,,,-5.025,2.038,-0.470,0.927,,-12.194,2.106,-0.381,7.170,8.497,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-10.830,1.994,-0.414,10.477,11.655,,,,
train,Globe,2,,,-5.140,2.432,-3.022,1.890,,-10.419,3.420,-2.987,5.370,5.370,,,,
train,Globe,2,,,-3.855,1.191,-3.008,3.460,,-9.000,3.847,-2.988,5.791,8.638,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-12.756,1.072,-0.373,12.281,14.188,,,,
train,Globe,0,,,-1.977,2.575,-0.448,0.682,,-10.830,1.994,-0.414,8.872,8.872,,,,
train,Globe,0,,,-5.038,3.830,-0.982,6.012,,-12.445,-0.276,-0.365,8.492,10.176,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-11.173,-0.680,-0.384,8.173,8.640,,,,
train,Globe,0,,,-12.445,-0.276,-0.365,5.675,,-9.100,3.862,-0.716,5.332,6.438,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-12.756,1.072,-0.373,9.401,11.335,,,,
train,Globe,2,,,-0.318,0.008,-2.985,0.038,,-8.136,3.831,-2.849,8.704,10.368,,,,
train,Globe,0,,,-5.038,3.830,-0.982,6.012,,-0.505,0.212,-0.439,5.825,6.738,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-10.082,0.591,-0.417,9.585,10.693,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-9.150,2.077,-0.711,5.781,7.823,,,,
train,Globe,0,,,-5.753,0.936,-0.464,5.634,,-11.173,-0.680,-0.384,5.657,5.657,,,,
train,Globe,2,,,-3.849,2.374,-3.021,1.871,,-9.000,3.847,-2.988,5.358,8.144,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-12.476,3.218,-0.397,9.205,11.306,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-12.194,2.106,-0.381,11.842,13.012,,,,
train,Globe,0,,,-2.194,0.252,-0.455,1.085,,-11.173,-0.680,-0.384,9.028,10.582,,,,
train,Globe,0,,,-3.042,3.499,-0.445,2.506,,-12.476,3.218,-0.397,9.438,12.786,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-12.194,2.106,-0.381,13.405,14.105,,,,
train,Globe,0,,,-6.723,0.148,-0.448,5.305,,-12.756,1.072,-0.373,6.104,7.269,,,,
train,Globe,2,,,-1.115,1.317,-2.996,1.129,,-9.000,3.847,-2.988,8.281,10.353,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-9.100,3.862,-0.716,10.822,14.321,,,,
train,Globe,0,,,-5.025,2.038,-0.470,0.927,,-11.173,-0.680,-0.384,6.723,6.978,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-12.194,2.106,-0.381,8.818,10.158,,,,
train,Globe,0,,,-2.194,0.252,-0.455,1.085,,-12.756,1.072,-0.373,10.595,13.277,,,,
train,Globe,0,,,-6.723,0.148,-0.448,5.305,,-12.194,2.106,-0.381,5.811,6.093,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-5.753,0.936,-0.464,6.867,7.695,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-9.100,3.862,-0.716,6.088,9.608,,,,
train,Globe,0,,,-5.038,3.830,-0.982,6.012,,-12.476,3.218,-0.397,7.486,11.507,,,,
train,Globe,0,,,-3.042,3.499,-0.445,2.506,,-9.150,2.077,-0.711,6.278,9.568,,,,
train,Globe,0,,,-5.753,0.936,-0.464,5.634,,-12.476,3.218,-0.397,7.100,8.323,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-12.445,-0.276,-0.365,9.295,9.974,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-9.100,3.862,-0.716,9.342,12.821,,,,
train,Globe,0,,,-5.025,2.038,-0.470,0.927,,-12.756,1.072,-0.373,7.792,9.673,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-9.150,2.077,-0.711,10.401,12.536,,,,
train,Globe,2,,,-2.656,2.474,-3.015,1.787,,-9.000,3.847,-2.988,6.492,8.426,,,,
train,Globe,2,,,-3.897,0.059,-2.736,3.840,,-9.000,3.847,-2.988,6.361,9.803,,,,
train,Globe,0,,,-3.042,3.499,-0.445,2.506,,-12.194,2.106,-0.381,9.258,11.638,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-6.723,0.148,-0.448,7.795,8.915,,,,
train,Globe,0,,,-5.038,3.830,-0.982,6.012,,-10.082,0.591,-0.417,6.021,7.682,,,,
train,Globe,0,,,-2.194,0.252,-0.455,1.085,,-12.476,3.218,-0.397,10.701,13.248,,,,
train,Globe,0,,,-5.038,3.830,-0.982,6.012,,-12.756,1.072,-0.373,8.219,11.536,,,,
train,Globe,0,,,-5.038,3.830,-0.982,6.012,,-8.399,0.156,-0.435,5.009,5.943,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-8.399,0.156,-0.435,7.895,8.955,,,,
train,Globe,0,,,-2.194,0.252,-0.455,1.085,,-10.082,0.591,-0.417,7.896,9.422,,,,
train,Globe,0,,,-1.977,2.575,-0.448,0.682,,-12.194,2.106,-0.381,10.228,10.228,,,,
train,Globe,0,,,-1.977,2.575,-0.448,0.682,,-11.173,-0.680,-0.384,9.755,10.073,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-12.445,-0.276,-0.365,11.950,13.188,,,,
train,Globe,0,,,-5.025,2.038,-0.470,0.927,,-10.082,0.591,-0.417,5.260,5.819,,,,
train,Globe,0,,,-1.977,2.575,-0.448,0.682,,-9.100,3.862,-0.716,7.243,11.041,,,,
train,Globe,2,,,-3.849,2.374,-3.021,1.871,,-10.419,3.420,-2.987,6.653,6.663,,,,
train,Globe,0,,,-3.042,3.499,-0.445,2.506,,-12.756,1.072,-0.373,10.013,12.814,,,,
train,Globe,0,,,-5.038,3.830,-0.982,6.012,,-11.173,-0.680,-0.384,7.638,8.841,,,,
train,Globe,0,,,-5.025,2.038,-0.470,0.927,,-12.476,3.218,-0.397,7.544,9.644,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-8.399,0.156,-0.435,5.276,5.742,,,,
train,Globe,2,,,-1.115,1.317,-2.996,1.129,,-8.136,3.831,-2.849,7.459,8.897,,,,
train,Globe,2,,,-1.115,1.317,-2.996,1.129,,-9.709,2.674,-2.991,8.700,8.982,,,,
train,Globe,2,,,-3.855,1.191,-3.008,3.460,,-8.136,3.831,-2.849,5.033,8.727,,,,
train,Globe,0,,,-2.194,0.252,-0.455,1.085,,-9.150,2.077,-0.711,7.197,9.765,,,,
train,Globe,0,,,-1.977,2.575,-0.448,0.682,,-12.445,-0.276,-0.365,10.849,11.407,,,,
train,Globe,2,,,-2.656,2.474,-3.015,1.787,,-10.419,3.420,-2.987,7.820,7.855,,,,
train,Globe,2,,,-0.318,0.008,-2.985,0.038,,-8.324,2.554,-3.008,8.401,9.067,,,,
train,Globe,2,,,-3.897,0.059,-2.736,3.840,,-9.709,2.674,-2.991,6.378,9.351,,,,
train,Globe,0,,,-1.977,2.575,-0.448,0.682,,-8.399,0.156,-0.435,6.862,7.175,,,,
train,Globe,0,,,-5.025,2.038,-0.470,0.927,,-12.445,-0.276,-0.365,7.773,8.313,,,,
train,Globe,0,,,-1.977,2.575,-0.448,0.682,,-9.150,2.077,-0.711,7.195,9.256,,,,
train,Globe,2,,,-0.318,0.008,-2.985,0.038,,-9.709,2.674,-2.991,9.761,10.454,,,,
train,Globe,0,,,-3.042,3.499,-0.445,2.506,,-10.830,1.994,-0.414,7.932,10.282,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-11.173,-0.680,-0.384,10.706,11.853,,,,
train,Globe,2,,,-3.855,1.191,-3.008,3.460,,-10.419,3.420,-2.987,6.932,7.157,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-12.476,3.218,-0.397,12.342,14.159,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-3.042,3.499,-0.445,5.286,5.286,,,,
train,Globe,0,,,-3.042,3.499,-0.445,2.506,,-10.082,0.591,-0.417,7.617,9.225,,,,
train,Globe,2,,,-3.897,0.059,-2.736,3.840,,-8.136,3.831,-2.849,5.676,9.891,,,,
train,Globe,0,,,-3.042,3.499,-0.445,2.506,,-9.100,3.862,-0.716,6.075,11.353,,,,
train,Globe,0,,,-8.399,0.156,-0.435,5.459,,-12.476,3.218,-0.397,5.098,5.564,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-10.082,0.591,-0.417,6.806,7.480,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-12.756,1.072,-0.373,13.857,15.282,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-11.173,-0.680,-0.384,12.276,13.352,,,,
train,Globe,0,,,-5.753,0.936,-0.464,5.634,,-10.830,1.994,-0.414,5.186,5.806,,,,
train,Globe,0,,,-2.194,0.252,-0.455,1.085,,-9.100,3.862,-0.716,7.797,11.550,,,,
train,Globe,2,,,-1.115,1.317,-2.996,1.129,,-8.324,2.554,-3.008,7.315,7.596,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-12.445,-0.276,-0.365,13.525,14.687,,,,
train,Globe,0,,,-6.723,0.148,-0.448,5.305,,-12.476,3.218,-0.397,6.521,7.240,,,,
train,Globe,0,,,-5.025,2.038,-0.470,0.927,,1.072,0.179,-0.424,6.374,6.374,,,,
train,Globe,0,,,1.072,0.179,-0.424,1.142,,-12.476,3.218,-0.397,13.884,15.253,,,,
train,Globe,2,,,-2.656,2.474,-3.015,1.787,,-8.136,3.831,-2.849,5.649,6.970,,,,
train,Globe,2,,,-0.318,0.008,-2.985,0.038,,-10.419,3.420,-2.987,10.661,10.913,,,,
train,Globe,0,,,-3.042,3.499,-0.445,2.506,,-11.173,-0.680,-0.384,9.143,10.385,,,,
train,Globe,0,,,-3.382,1.788,-0.459,0.888,,-10.830,1.994,-0.414,7.450,8.789,,,,
train,Globe,2,,,-3.849,2.374,-3.021,1.871,,-9.709,2.674,-2.991,5.868,7.693,,,,
train,Globe,0,,,-6.723,0.148,-0.448,5.305,,-12.445,-0.276,-0.365,5.738,5.909,,,,
train,Globe,0,,,-3.042,3.499,-0.445,2.506,,-12.445,-0.276,-0.365,10.133,11.719,,,,
train,Globe,2,,,-1.115,1.317,-2.996,1.129,,-10.419,3.420,-2.987,9.538,9.547,,,,
train,Globe,2,,,-0.318,0.008,-2.985,0.038,,-9.000,3.847,-2.988,9.493,11.824,,,,
train,Globe,0,,,-0.505,0.212,-0.439,1.120,,-9.150,2.077,-0.711,8.849,11.036,,,,
train,Globe,2,,,-3.855,1.191,-3.008,3.460,,-9.709,2.674,-2.991,6.038,8.187,,,,
test,Rockport,0,,,-2.589,-1.360,-2.762,1.364,,1.686,2.788,-2.774,5.957,9.625,,,,
test,Rockport,0,,,-2.551,-0.129,-2.758,0.060,,1.280,5.679,-2.772,6.957,9.515,,,,
test,Rockport,2,,,3.151,5.444,-0.403,2.022,,3.876,-1.350,-0.369,6.832,9.888,,,,
test,Rockport,2,,,1.143,4.835,-0.395,3.123,,2.641,-1.408,-0.378,6.420,6.554,,,,
test,Rockport,2,,,3.151,5.444,-0.403,2.022,,-1.159,1.044,-0.383,6.160,7.817,,,,
test,Rockport,0,,,-2.551,-0.129,-2.758,0.060,,3.487,2.222,-2.794,6.480,11.294,,,,
test,Rockport,0,,,1.722,4.535,-2.776,2.757,,3.480,-0.912,-2.778,5.724,5.803,,,,
